TIMESTAMP,TOKEN0_SYMBOL,TOKEN1_SYMBOL,AMOUNT0,AMOUNT1,AMOUNT_USD,PRICE,TICK,FEE_TIER,LIQUIDITY
1722038423000,USDC,WETH,-32.745404,0.01,32.75805273681129054392926523907058,3274.54,195375,500,2475214595515793033
1722038447000,USDC,WETH,865.039755,-0.263906949224886455,864.9406699931613117334051995454145,3277.82,195375,500,2475214595515793033
1722038447000,USDC,WETH,-13338.694039,4.073517407778049584,13343.94816539496830293004782222813,3274.49,195375,500,2475214595515793033
1722038447000,USDC,WETH,-28088.46172,8.57843,28100.28929211840791407591268048002,3274.31,195376,500,2475214595515793033
1722038459000,USDC,WETH,-53167.601487,16.239520364509732114,53192.8244405081496682966216173469,3273.96,195378,500,2475214595515793033
1722038519000,USDC,WETH,-24,0.007334303750673759,24.01751393651000888057631880832472,3272.29,195382,500,2475214595515793033
1722038519000,USDC,WETH,-144778.683057,44.233376384467263488,144867.2801617881814747789089209715,3273.06,195382,500,2475214595515793033
1722038531000,USDC,WETH,-330760.831791,101.132334031533318777,331089.2922894030018316518377746763,3270.57,195391,500,2475214595515793033
1722038531000,USDC,WETH,-7094.631403,2.17,7102.936811388050048032650556878315,3269.42,195391,500,2475214595515793033
1722038543000,USDC,WETH,-1942.465078,0.594429528564656314,1945.226170384927941374378383356569,3267.78,195396,500,2475214595515793033
1722038543000,USDC,WETH,-443727.318155,135.754838451013608436,444302.7233014013545660780770592601,3268.59,195396,500,2475214595515793033
1722038567000,USDC,WETH,-229964.428284,70.382393195209515008,230306.2339619668188468920789756513,3267.36,195398,500,2475214595515793033
1722038579000,USDC,WETH,49173.863731,-15.0375,49221.41727908010959960586821986491,3270.08,195399,500,2475214595515793033
1722038579000,USDC,WETH,12269.367884,-3.751872014315421696,12281.01387784523224758455208685332,3270.20,195398,500,2475214595515793033
1722038579000,USDC,WETH,-58819.130222,18.004951846199486248,58905.34058081968471294243206577845,3266.83,195399,500,2475214595515793033
1722038579000,USDC,WETH,1224.72851,-0.374514746872634083,1225.895631159903659943801039000083,3270.17,195398,500,2475214595515793033
1722038591000,USDC,WETH,-4900.414476,1.5,4907.512516162604448838490595497747,3266.94,195398,500,2475214595515793033
1722038591000,USDC,WETH,-113.36,0.034699202827099697,113.5243561700445677474242046089628,3266.93,195398,500,2475214595515793033
1722038603000,USDC,WETH,2300,-0.703319345726643998,2302.180226991967930721166804807148,3270.21,195398,500,2475214595515793033
1722038615000,USDC,WETH,-225.41897,0.069,225.7455277954798046465705673928964,3266.94,195398,500,2475214595515793033
1722038639000,USDC,WETH,1000,-0.305790533870121658,1000.947128594140411950326564489512,3270.21,195398,500,2475214595515793033
1722038651000,USDC,WETH,631.843204,-0.193211494657931773,632.4413524164143993032745733220435,3270.22,195398,500,2475214595515793033
1722038687000,USDC,WETH,1000,-0.305664324449024254,1000.740371876396080207223844259974,3271.56,195394,500,2475214595515793033
1722038687000,USDC,WETH,-8.170725,0.0025,8.18087129693767408139748432582958,3268.29,195394,500,2475214595515793033
1722038687000,USDC,WETH,820.29475,-0.25073509269934651,820.9024861404627251511499109392895,3271.56,195394,500,2475214595515793033
1722038687000,USDC,WETH,367583.108066,-112.380247522588800726,367893.2709653182749709558213122886,3270.89,195394,500,2475214595515793033
1722038699000,USDC,WETH,3000,-0.916990927495069616,3002.217764107237793819643556328416,3271.57,195394,500,2475214595515793033
1722038711000,USDC,WETH,-163.41522,0.05,163.6177859387534816279496865165916,3268.30,195394,500,2475214595515793033
1722038711000,USDC,WETH,-192.340208,0.058850162913592151,192.5786479655327659308620063713633,3268.30,195394,500,2475214595515793033
1722038711000,USDC,WETH,-133.208737,0.040757766543306732,133.3738850686578948541291727943996,3268.30,195394,500,2475214595515793033
1722038723000,USDC,WETH,500,-0.152831486190051108,500.3690784561651855701657809162865,3271.58,195394,500,2475214595515793033
1722038723000,USDC,WETH,704.512464,-0.215343518264421155,705.0327413661782119297891498762745,3271.57,195394,500,2475214595515793033
1722038735000,USDC,WETH,4000,-1.222648820764049382,4002.947600401855117776404614541278,3271.59,195394,500,2475214595515793033
1722038747000,USDC,WETH,724.390318,-0.221418158307137863,724.9231650594486622786044827239875,3271.59,195394,500,2475214595515793033
1722038759000,USDC,WETH,-719.65861,0.220194471472198064,720.5526629805715557330675327022825,3268.29,195394,500,2475214595515793033
1722038759000,USDC,WETH,-603.833896,0.184755635479267422,604.5842801556599892873097822755125,3268.28,195394,500,2475214595515793033
1722038759000,USDC,WETH,-595.22627,0.182122073736189457,595.966157041238261143500050892831,3268.28,195394,500,2475214595515793033
1722038759000,USDC,WETH,-329.381411,0.100781265248305584,329.7909288563778494726792050231372,3268.28,195394,500,2475214595515793033
1722038759000,USDC,WETH,-269.072017,0.082328347887763108,269.4065977046715950227715037185737,3268.28,195394,500,2475214595515793033
1722038759000,USDC,WETH,-310.4661,0.094993785201970359,310.852203179630980837402104173428,3268.28,195394,500,2475214595515793033
1722038759000,USDC,WETH,-214.875594,0.065745831878557458,215.1428501282469742171361494784797,3268.28,195394,500,2475214595515793033
1722038759000,USDC,WETH,-177.630098,0.054349779397474836,177.8510488535920601989362367958869,3268.28,195394,500,2475214595515793033
1722038759000,USDC,WETH,-167.499874,0.051250227411984641,167.7082398843357691769388418909021,3268.28,195394,500,2475214595515793033
