TIMESTAMP,TOKEN0_SYMBOL,TOKEN1_SYMBOL,AMOUNT0,AMOUNT1,AMOUNT_USD,PRICE,TICK,FEE_TIER,LIQUIDITY
1708387211000,USDC,WETH,-18162.468939,6.174536520799354513,18167.44287361492013656232257819336,2941.51,196449,500,2644485540032129175
1708387211000,USDC,WETH,1484.379,-0.50416203981691183,1484.094798930372171905092379675281,2944.25,196448,500,2644485540032129175
1708387223000,USDC,WETH,46163.901601,-15.676223029750481899,46150.47245518425433366680362280304,2944.84,196445,500,2644485540032129175
1708387235000,USDC,WETH,203.874858,-0.069217913642337749,203.7958254211275032498160336184028,2945.41,196445,500,2644485540032129175
1708387271000,USDC,WETH,81484.375,-27.655471352602873466,81438.9062540820539037782067290384,2946.41,196438,500,2644485540032129175
1708387283000,USDC,WETH,5903.392262,-2.003,5899.23322502079266593987303694253,2947.28,196438,500,2644485540032129175
1708387283000,USDC,WETH,-8552.204362,2.904604269672834963,8550.405140716352852645758200219465,2944.36,196438,500,2644485540032129175
1708387295000,USDC,WETH,14684.050537,-4.981824247818864331,14673.08456272782656811385473091682,2947.52,196437,500,2644485540032129175
1708387295000,USDC,WETH,-150.096853,0.05097707,150.0643050668969192147296672967209,2944.40,196438,500,2644485540032129175
1708387307000,USDC,WETH,500,-0.169613656659831528,499.5968770131604037306379583174965,2947.88,196436,500,2644485540032129175
1708387307000,USDC,WETH,6673.535659,-2.263913355105633966,6668.254894813491361598034653572415,2947.79,196436,500,2644485540032129175
1708387319000,USDC,WETH,-1424.388728,0.483637770582605331,1423.896944560033611025600190560302,2945.16,196435,500,2644485540032129175
1708387319000,USDC,WETH,-1891.315556,0.642187266477357733,1890.675645823178938805767263034111,2945.12,196436,500,2644485540032129175
1708387319000,USDC,WETH,9712.622144,-3.294646279648453817,9704.584721995716118240720729151,2948.00,196435,500,2644485540032129175
1708387343000,USDC,WETH,5000,-1.696007090105958117,4995.778237548465526272651689508118,2948.10,196435,500,2644485540032129175
1708387367000,USDC,WETH,5001.000001,-1.696114208428059999,4996.435869215637051244043807406771,2948.50,196434,500,2644485540032129175
1708387367000,USDC,WETH,10000,-3.391801836571910413,9991.24399843412698117046799624244,2948.29,196434,500,2644485540032129175
1708387367000,USDC,WETH,1406.182912,-0.476926674266070603,1404.918247576243087858850090192651,2948.43,196434,500,2644485540032129175
1708387367000,USDC,WETH,-1301.95,0.441997938260335911,1301.402018723440959585193422835732,2945.60,196434,500,2644485540032129175
1708387367000,USDC,WETH,-14.727476,0.005,14.72154402601296222151740648263238,2945.50,196434,500,2644485540032129175
1708387403000,USDC,WETH,-2945.549735,1,2944.336072702592444303481296526475,2945.55,196434,500,2644485540032129175
1708387415000,USDC,WETH,25000,-8.478114496894490841,24976.06438689562763885405789423125,2948.77,196432,500,2644485540032129175
1708387427000,USDC,WETH,-58922.334366,20,58892.3912870518488860696259305295,2946.12,196432,500,2644485540032129175
1708387451000,USDC,WETH,-2504.16329,0.85,2502.908669422203577657959102047504,2946.07,196432,500,2644485540032129175
1708387463000,USDC,WETH,14679.320168,-4.977436849043567421,14664.26305239834626915945667962556,2949.17,196431,500,2644485540032129175
1708387487000,USDC,WETH,4963.170022,-1.682764617908852081,4957.876140202230345612685705316133,2949.41,196431,500,2644485540032129175
