TIMESTAMP,TOKEN0_SYMBOL,TOKEN1_SYMBOL,AMOUNT0,AMOUNT1,AMOUNT_USD,PRICE,TICK,FEE_TIER,LIQUIDITY
1644969625000,USDC,WETH,17704.673037,-5.557664283982885534,17703.89301445314641897631513472793,3185.63,195660,500,1966682940294072169
1644969647000,USDC,WETH,-600874.264699,188.879274383298,601260.550729901504579917605285834,3181.26,195668,500,1966682940294072169
1644969695000,USDC,WETH,-851254.235088,267.83247943305783,852197.3819598167801614603608611665,3178.31,195679,500,1966682940294072169
1644969715000,USDC,WETH,8036.033777,-2.527233922068558802,8043.080781644645057336227786906365,3179.77,195679,500,1966682940294072169
1644969715000,USDC,WETH,140.906881,-0.044313714936200485,141.0308146018843567119486695383709,3179.76,195679,500,1966682940294072169
1644969734000,USDC,WETH,3380,-1.062960726634423373,3382.951650912094004314852749268844,3179.80,195679,500,1966682940294072169
1644969744000,USDC,WETH,850552.859359,-267.34050124225831647,851063.13241758300492003029436773,3181.53,195668,500,1966682940294072169
1644969744000,USDC,WETH,-7081.35281,2.226793391584638265,7087.23598529566378844793982865222,3180.07,195668,500,1966682940294072169
1644969744000,USDC,WETH,50000,-15.706788019018908626,50015.81859145164683124198519192345,3183.34,195667,500,1966682940294072169
1644969786000,USDC,WETH,-41005.569203,12.894132701152178673,41038.95559683983350739797246709678,3180.17,195668,500,1966682940294072169
1644969901000,USDC,WETH,13910.777841,-4.369923433027930245,13915.25950172839375455064493967371,3183.30,195668,500,1966682940294072169
1644969941000,USDC,WETH,-30680.223654,9.65736,30721.15380323415074574733685200282,3176.87,195678,500,1966682940294072169
1644969941000,USDC,WETH,-789240.859918,248.30286163522011136,790086.3479355878907952731423113235,3178.54,195678,500,1966682940294072169
1644969967000,USDC,WETH,-151344.30756,47.644915850999051292,151555.0504161780302314514081770111,3176.50,195680,500,1966682940294072169
1644970051000,USDC,WETH,-25.868509,0.008143761711862881,25.90462536062976400334192348273245,3176.48,195679,500,1966682940294072169
1644970051000,USDC,WETH,69983.272394,-22.010653229972530625,70047.46732005446682512142155524825,3179.52,195679,500,1966682940294072169
1644970144000,USDC,WETH,200090.642532,-62.920255962243341648,200256.8799228857258992695325414196,3180.07,195677,500,1966682940294072169
1644970144000,USDC,WETH,50000,-15.717808621642683207,50033.37083674018045204992379329335,3181.11,195674,500,1966682940294072169
1644970144000,USDC,WETH,100000,-31.43984337809024952,100073.4725354168664476205871687488,3180.68,195675,500,1966682940294072169
1644970144000,USDC,WETH,30135.162931,-9.473659797683196601,30156.04860524908038805901492998624,3180.94,195675,500,1966682940294072169
1644970213000,USDC,WETH,-34679.310026,10.912458238176156723,34719.66137346389825720727210886392,3177.96,195675,500,1966682940294072169
1644970285000,USDC,WETH,-257684.021276,81.1,258008.004685295495402481528978668,3177.36,195678,500,1966682940294072169
1644970341000,USDC,WETH,-27002.655343,8.5,27039.07057411420112109855729122907,3176.78,195678,500,1966682940294072169
1644970530000,USDC,WETH,3179.913684,-1,3182.632477601670720129242034262244,3179.91,195678,500,1966682940294072169
1644970530000,USDC,WETH,-9530.164968,3,9543.10939080501216038772610278673,3176.72,195679,500,1966682940294072169
1644970582000,USDC,WETH,-709710.079763,223.512440692789678714,710837.8584267695326167412007084765,3175.26,195688,500,1966682940294072169
1644970620000,USDC,WETH,650,-0.20459569838361187,650.854583964486749827600404283849,3177.00,195688,500,1966682940294072169
1644970620000,USDC,WETH,450,-0.141643275486271264,450.5917938137996307367420865896032,3177.00,195688,500,1966682940294072169
1644970661000,USDC,WETH,47491.141017,-14.963721737767030167,47559.01500386643146027081994123673,3173.75,195697,500,1966682940294072169
1644970661000,USDC,WETH,-822221.52883,259.199905362776064,823604.5722878123868655951100747405,3172.15,195698,500,1966682940294072169
1644970685000,USDC,WETH,26326.528387,-8.294688715498845493,26363.5303301215591197765712248342,3173.90,195697,500,1966682940294072169
1644970745000,USDC,WETH,-887747.740703,280.136687688306009421,889002.936591499617996046511693108,3168.98,195709,500,1966682940294072169
1644970836000,USDC,WETH,-210192.359038,66.374694608799171212,210476.8130527274357298356542702761,3166.75,195711,500,1966682940294072169
1644970901000,USDC,WETH,40000,-12.619975899588015852,40036.2662806535065865981294213682,3169.58,195711,500,1966682940294072169
1644970901000,USDC,WETH,-10322.518294,3.259945593252726003,10336.95349749292681109054444779816,3166.47,195711,500,1966682940294072169
