TIMESTAMP,TOKEN0_SYMBOL,TOKEN1_SYMBOL,AMOUNT0,AMOUNT1,AMOUNT_USD,PRICE,TICK,FEE_TIER,LIQUIDITY
1680739259000,USDC,WETH,-97,0.050798793017110356,97.0327169066980231677898701921582,1909.49,200769,500,1821249391561983812
1680739259000,USDC,WETH,-492.688263,0.258020356671869818,492.8544948919654414244097808467303,1909.49,200769,500,1821249391561983812
1680739259000,USDC,WETH,158.406198,-0.082874214713560434,158.3803896927805334598795087615347,1911.41,200769,500,1821249391561983812
1680739271000,USDC,WETH,1936.652348,-1.013208012241481137,1936.336134574280459016476538403769,1911.41,200769,500,1821249391561983812
1680739271000,USDC,WETH,-761.889294,0.399,762.1457129239487304040851227254395,1909.50,200769,500,1821249391561983812
1680739283000,USDC,WETH,-165408.920588,86.633563441499993213,165473.3994636487056702858495853651,1909.29,200771,500,1821249391561983812
1680739295000,USDC,WETH,-122735.973617,64.29526444223156383,122795.1129720108547894893497229228,1908.94,200772,500,1821249391561983812
1680739307000,USDC,WETH,-19087.699648,10,19097.7612506653817143880983139208,1908.77,200773,500,1821249391561983812
1680739355000,USDC,WETH,-83911.036842,43.963679461956013329,83958.02837798357164645465169683965,1908.64,200774,500,1821249391561983812
1680739355000,USDC,WETH,-3658.562203,1.916944997207477722,3660.71337281095596494858514335763,1908.54,200774,500,1821249391561983812
1680739355000,USDC,WETH,8112.027506,-4.246127073159307377,8112.725949332993997881484769734765,1910.45,200774,500,1821249391561983812
1680739367000,USDC,WETH,2788.810394,-1.459753556088501612,2789.040814962936074184050894414216,1910.47,200774,500,1821249391561983812
1680739379000,USDC,WETH,-831.06777,0.43569943713688534,831.797268105376401431796507707974,1907.43,200780,500,1821249391561983812
1680739379000,USDC,WETH,-431.244998,0.226086319241471258,431.623365881380960755337895282795,1907.44,200780,500,1821249391561983812
1680739379000,USDC,WETH,-461808.253085,242.03816404483632674,462145.2446582071926880656302546011,1908.00,200780,500,1821249391561983812
1680739391000,USDC,WETH,-52440.497881,27.49362363204931584,52487.4134383673332826292895921318,1907.37,200780,500,1821249391561983812
1680739403000,USDC,WETH,-39834.111543,20.88553640525199773,39870.91226291728815412146772957212,1907.26,200781,500,1821249391561983812
1680739403000,USDC,WETH,-1119.348627,0.586904052417948558,1120.397246775205688033560063706256,1907.21,200781,500,1821249391561983812
1680739403000,USDC,WETH,-379.992113,0.199240091019463391,380.3482747240701993000976867853912,1907.21,200781,500,1821249391561983812
1680739427000,USDC,WETH,-1.241591,0.000651,1.242755133875916349606665200236244,1907.21,200781,500,1821249391561983812
1680739439000,USDC,WETH,-343.42158,0.180065259160425426,343.7435437038251775324218570396933,1907.21,200781,500,1821249391561983812
1680739463000,USDC,WETH,-1907.203497,1,1908.99289116653817143880983139208,1907.20,200781,500,1821249391561983812
1680739475000,USDC,WETH,-180,0.09437914601771143,180.169000157753378742754867308955,1907.20,200781,500,1821249391561983812
1680739487000,USDC,WETH,-499.598447,0.261954196259152345,500.0679423903261578168265127395875,1907.20,200781,500,1821249391561983812
1680739487000,USDC,WETH,-1010.915866,0.530052488509770659,1011.86538567059188451799587179125,1907.20,200781,500,1821249391561983812
1680739499000,USDC,WETH,-509.053654,0.266912009979561824,509.5321972057960107577975076460365,1907.20,200781,500,1821249391561983812
1680739523000,USDC,WETH,-1699.31382,0.891,1700.910418115885510751979559770343,1907.20,200781,500,1821249391561983812
1680739523000,USDC,WETH,1910.157143,-1.000550160122440824,1910.99533227456647282960109794734,1909.11,200781,500,1821249391561983812
1680739523000,USDC,WETH,248.641113,-0.130239998708864837,248.7506976873508327326735758141348,1909.10,200781,500,1821249391561983812
1680739523000,USDC,WETH,-2429.153441,1.273679609489115661,2431.438938000876325840647393777845,1907.19,200781,500,1821249391561983812
1680739535000,USDC,WETH,-1140,0.597737500304479497,1141.073113430536874807768372762712,1907.19,200781,500,1821249391561983812
1680739535000,USDC,WETH,800,-0.419045462313189002,800.352323068625398482583979233662,1909.10,200781,500,1821249391561983812
1680739547000,USDC,WETH,282.5,-0.147981976835502427,282.6306699429238461211377358628945,1909.02,200781,500,1821249391561983812
1680739547000,USDC,WETH,2045.379313,-1.071432633925946213,2046.326904916728444505513157698413,1909.01,200781,500,1821249391561983812
1680739547000,USDC,WETH,-36458.357001,19.116706087249627163,36493.11017321778725366132163057589,1907.15,200781,500,1821249391561983812
1680739571000,USDC,WETH,86.505931,-0.04531439181873111,86.54593407893674403654641823381185,1909.02,200781,500,1821249391561983812
1680739619000,USDC,WETH,-324064.606116,169.959401953797194777,324410.0102975597621515121305604368,1906.72,200785,500,1821249391561983812
1680739619000,USDC,WETH,2500,-1.310109079393019759,2501.666610379103524543580702564405,1908.24,200785,500,1821249391561983812
1680739631000,USDC,WETH,-167318.770471,87.779228410707909383,167522.8825691932809690397605400082,1906.13,200787,500,1821249391561983812
1680739643000,USDC,WETH,110.220891,-0.057793869669676931,110.32619668283362608914455595488,1907.14,200791,500,1821249391561983812
1680739643000,USDC,WETH,-511534.2853,268.451759396065560432,512243.57581024965091538336786793,1905.50,200791,500,1821249391561983812
1680739655000,USDC,WETH,-4259471.949596,2237.915430355811166232,4267820.554996715955226801863569821,1903.32,200811,500,1821249391561983812
1680739679000,USDC,WETH,4981.454461,-2.617240778019485865,4986.442187099037643297064659622682,1903.32,200811,500,1821249391561983812
1680739679000,USDC,WETH,5458.869216,-2.868080064347125213,5464.341680146099147407979492074175,1903.32,200811,500,1821249391561983812
1680739691000,USDC,WETH,5400,-2.837136376809855706,5405.400186708707501168815672747485,1903.33,200811,500,1821249391561983812
1680739691000,USDC,WETH,-780.573712,0.410519985271481864,781.745248299749666893453168212064,1901.43,200811,500,1821249391561983812
1680739715000,USDC,WETH,50,-0.026270489180089163,50.05067677171640771890463603370915,1903.28,200811,500,1821249391561983812
1680739715000,USDC,WETH,-95066.548274,50,95211.6340639684113411345131725883,1901.33,200812,500,1821249391561983812
1680739715000,USDC,WETH,-8782.942513,4.619142938987326666,8796.134448483048982850446409719765,1901.42,200811,500,1821249391561983812
1680739715000,USDC,WETH,-60393.696057,31.762892670709870684,60484.90061001544315764443108277495,1901.39,200811,500,1821249391561983812
1680739715000,USDC,WETH,10037.288343,-5.273702020228147432,10047.4734328603611749048308360519,1903.27,200811,500,1821249391561983812
1680739727000,USDC,WETH,-2079392.013144,1094.210555080993154767,2083099.300192789712513055466902106,1900.36,200822,500,1821249391561983812
1680739727000,USDC,WETH,-2089.377212,1.1,2092.521214116382874964497467017239,1899.43,200822,500,1821249391561983812
1680739727000,USDC,WETH,200,-0.105086656896057315,200.2071890202411549047042398329559,1903.19,200812,500,1821249391561983812
1680739739000,USDC,WETH,37014.230576,-19.467341754229115993,37051.22027293350440159389793568875,1901.35,200821,500,1821249391561983812
1680739751000,USDC,WETH,-151951.896981,80,152181.9563535096636337816339648901,1899.40,200822,500,1821249391561983812
1680739763000,USDC,WETH,4000,-2.103896103784007082,4004.119037848992987825015762187843,1901.23,200822,500,1821249391561983812
1680739775000,USDC,WETH,-15657.318413,8.244168924358641929,15681.84922992068234628368021058189,1899.20,200823,500,1821249391561983812
1680739775000,USDC,WETH,-399416.64444,210.3,400034.8653898866532773034702852049,1899.27,200823,500,1821249391561983812
1680739775000,USDC,WETH,-1329.434172,0.7,1331.519654801334556795589297192789,1899.19,200823,500,1821249391561983812
1680739787000,USDC,WETH,-334416.893447,176.096524794547650707,334953.6111377746807703956555364623,1899.05,200824,500,1821249391561983812
1680739787000,USDC,WETH,800,-0.420808685378665745,800.851874834867017961829789850026,1901.10,200823,500,1821249391561983812
1680739787000,USDC,WETH,10693.871502,-5.625107436065795812,10705.27301978880205516086194498457,1901.10,200823,500,1821249391561983812
1680739811000,USDC,WETH,32410,-17.050515029003307804,32446.89602960738146872077246049928,1900.82,200824,500,1821249391561983812
1680739835000,USDC,WETH,12373.739047,-6.509609448364571699,12387.05271507814712834042488797353,1900.84,200824,500,1821249391561983812
1680739847000,USDC,WETH,4964.077331,-2.611504511770731589,4969.408531088372671306206085173096,1900.85,200824,500,1821249391561983812
1680739847000,USDC,WETH,86.23825,-0.045368212274974947,86.33081525738074949507115351107595,1900.85,200824,500,1821249391561983812
1680739871000,USDC,WETH,241.988244,-0.127304983943921848,242.247820538171421277524898751321,1900.85,200824,500,1821249391561983812
1680739871000,USDC,WETH,225.895558,-0.118838969577559174,226.1378847235259286918175362875862,1900.85,200824,500,1821249391561983812
1680739871000,USDC,WETH,2581.212902,-1.357923472606133328,2583.982706071216370952737460518077,1900.85,200824,500,1821249391561983812
1680739883000,USDC,WETH,3800,-1.999099135215659594,3804.074423324508261875003903103469,1900.86,200824,500,1821249391561983812
1680739907000,USDC,WETH,1888.358801,-0.993721581508459285,1889.96708590814248159096622582944,1900.29,200827,500,1821249391561983812
1680739907000,USDC,WETH,-648111.457167,341.349661201923010781,649161.222661530024974146134919736,1898.67,200827,500,1821249391561983812
