TIMESTAMP,TOKEN0_SYMBOL,TOKEN1_SYMBOL,AMOUNT0,AMOUNT1,AMOUNT_USD,PRICE,TICK,FEE_TIER,LIQUIDITY
1709251211000,USDC,WETH,-1783.713669,0.533593088001189809,1785.246614632178324343045023799828,3342.84,195169,500,2645181961093117069
1709251223000,USDC,WETH,45880.938329,-13.710288777579101771,45895.47392746041074169414279627847,3346.46,195167,500,2645181961093117069
1709251223000,USDC,WETH,21008.678103,-6.277083622088376321,21014.95341831055660593901484611594,3346.89,195166,500,2645181961093117069
1709251235000,USDC,WETH,-214736.23463,64.247700425571337671,214947.1848856953918401182673649989,3342.32,195174,500,2645181961093117069
1709251283000,USDC,WETH,162312.107004,-48.518984337491563379,162398.2934565843283727305608815032,3345.33,195168,500,2645181961093117069
1709251295000,USDC,WETH,-158934.129776,47.556477947759714235,159097.6434250968266097101295875459,3342.01,195174,500,2645181961093117069
1709251307000,USDC,WETH,-678.102009,0.202963052020967589,678.900925089964323254803307510414,3341.01,195174,500,2645181961093117069
1709251319000,USDC,WETH,6933.468,-2.073160850756515102,6938.12223290377942031266276155916,3344.39,195174,500,2645181961093117069
1709251331000,USDC,WETH,10000,-2.989983332391040099,10006.55458203021356230437135035795,3344.50,195174,500,2645181961093117069
1709251355000,USDC,WETH,-2532.83471,0.758060682656794714,2535.7462315517334773308616744654,3341.20,195174,500,2645181961093117069
1709251451000,USDC,WETH,7626.871,-2.280368302854894515,7631.78065654133010965060637950619,3344.58,195173,500,2645181961093117069
1709251451000,USDC,WETH,678.102009,-0.202743480757288501,678.5332656771689971232465087589365,3344.63,195173,500,2645181961093117069
1709251463000,USDC,WETH,-6517.21159,1.95053085387848223,6524.65717330897550668329471426961,3341.25,195174,500,2645181961093117069
1709251463000,USDC,WETH,7668.664447,-2.292848739792917826,7673.57515163119122312971492113772,3344.60,195173,500,2645181961093117069
1709251511000,USDC,WETH,-873.438318,0.261403377172309617,874.42403232236362003238893818122,3341.34,195173,500,2645181961093117069
1709251511000,USDC,WETH,3466.865,-1.036534068594596045,3469.048994692218194039563484594666,3344.67,195173,500,2645181961093117069
1709251559000,USDC,WETH,932.325661,-0.278748244240269871,932.910683009929337145437395258748,3344.69,195173,500,2645181961093117069
1709251571000,USDC,WETH,3466.998,-1.036560202646310939,3469.159254654002190103778270516836,3344.71,195173,500,2645181961093117069
1709251571000,USDC,WETH,15000,-4.48453317346180632,15009.09206236516399830137206716907,3344.83,195172,500,2645181961093117069
1709251583000,USDC,WETH,129743.73075,-38.780205406598327364,129807.0818918141624793102070199641,3345.62,195168,500,2645181961093117069
