TIMESTAMP,TOKEN0_SYMBOL,TOKEN1_SYMBOL,AMOUNT0,AMOUNT1,AMOUNT_USD,PRICE,TICK,FEE_TIER,LIQUIDITY
1668646811000,USDC,WETH,5000,-4.089589438964873777,4997.262713037337501564126805890432,1222.62,205237,500,1962758217781151772
1668646811000,USDC,WETH,6143.681057,-5.024920774630313732,6140.25301188786082503019524519965,1222.64,205237,500,1962758217781151772
1668646811000,USDC,WETH,1500,-1.226891907580241214,1499.188019837730137301465652459765,1222.60,205238,500,1962758217781151772
1668646823000,USDC,WETH,8549.546545,-6.992485510411690161,8544.657474133902439688681600803215,1222.68,205237,500,1962758217781151772
1668646883000,USDC,WETH,-75.656044,0.061938341728595032,75.64998765563693128994577728635505,1221.47,205237,500,1962758217781151772
1668646895000,USDC,WETH,1222.698572,-1,1221.988263410266865288902611108802,1222.70,205237,500,1962758217781151772
1668646907000,USDC,WETH,-159.359036,0.130464039595800953,159.3459457275924599934416068463514,1221.48,205237,500,1962758217781151772
1668646943000,USDC,WETH,601.002929,-0.491536698598645618,600.6529314918955142695752526237965,1222.70,205237,500,1962758217781151772
1668646943000,USDC,WETH,-32519.932405,26.625,32518.22897604835528831703202077186,1221.41,205238,500,1962758217781151772
1668646955000,USDC,WETH,4001.515242,-3.273056345351419539,3999.413400731576099514050345043533,1222.56,205238,500,1962758217781151772
1668646967000,USDC,WETH,-977.074899,0.8,977.0486314282134922311220888870415,1221.34,205238,500,1962758217781151772
1668646967000,USDC,WETH,-732.808544,0.6,732.787658446160119173341566665281,1221.35,205238,500,1962758217781151772
1668646979000,USDC,WETH,4249.523005,-3.475883609999296102,4247.271515707077015228853368813346,1222.57,205238,500,1962758217781151772
1668646991000,USDC,WETH,77033.962791,-63,76987.23697234681251320086449985455,1222.76,205235,500,1962758217781151772
1668647003000,USDC,WETH,3500,-2.86193811843412306,3497.610966052076127751297392097837,1222.95,205235,500,1962758217781151772
1668647027000,USDC,WETH,399.236129,-0.32645162055803068,398.9621482514803066046398832373332,1222.96,205235,500,1962758217781151772
1668647039000,USDC,WETH,-2541.196091,2.08,2540.727118513355079800917431106308,1221.73,205235,500,1962758217781151772
1668647039000,USDC,WETH,-5034.726266,4.121043908659848,5033.833171246858789819298536042375,1221.71,205235,500,1962758217781151772
1668647051000,USDC,WETH,8332.225048,-6.813264701761888906,8326.557514309346690722869262457345,1222.94,205235,500,1962758217781151772
